Store,Days,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,
35,"21, Sep, 12","Friday, 21 September 2012"," $772,303 ",0,66.1,4.038,142.6798167,8.839,
36,"21, Sep, 12","Friday, 21 September 2012"," $293,804 ",0,75.98,3.709,221.4578604,6.623,
37,"21, Sep, 12","Friday, 21 September 2012"," $521,321 ",0,75.98,3.721,221.4578604,6.623,
38,"21, Sep, 12","Friday, 21 September 2012"," $409,601 ",0,82.97,4.125,131.0103333,10.926,
39,"21, Sep, 12","Friday, 21 September 2012"," $1,555,673 ",0,73.58,3.721,221.4578604,6.623,
40,"21, Sep, 12","Friday, 21 September 2012"," $899,768 ",0,54.12,4.056,138.6534,4.156,
41,"21, Sep, 12","Friday, 21 September 2012"," $1,276,609 ",0,59.81,3.765,198.358523,6.432,
42,"21, Sep, 12","Friday, 21 September 2012"," $527,166 ",0,81.93,4.125,131.0103333,7.17,
43,"21, Sep, 12","Friday, 21 September 2012"," $601,990 ",0,75.87,3.721,214.1192333,9.285,
44,"21, Sep, 12","Friday, 21 September 2012"," $336,018 ",0,67.96,3.821,131.0103333,5.407,
45,"21, Sep, 12","Friday, 21 September 2012"," $723,086 ",0,65.32,4.038,191.8567038,8.684,
1,"14, Sep, 12","Friday, 14 September 2012"," $1,517,429 ",0,74.97,3.717,222.5820193,6.908,
2,"14, Sep, 12","Friday, 14 September 2012"," $1,814,807 ",0,75.88,3.717,222.2174395,6.565,
3,"14, Sep, 12","Friday, 14 September 2012"," $407,589 ",0,78.36,3.717,226.1122067,6.334,
4,"14, Sep, 12","Friday, 14 September 2012"," $2,117,855 ",0,68.2,3.706,130.9776667,4.077,
5,"14, Sep, 12","Friday, 14 September 2012"," $299,801 ",0,76.65,3.717,223.1734167,5.603,
6,"14, Sep, 12","Friday, 14 September 2012"," $1,375,167 ",0,76.41,3.717,224.2004678,5.668,
7,"14, Sep, 12","Friday, 14 September 2012"," $541,120 ",0,53.66,3.659,198.1267184,7.872,
8,"14, Sep, 12","Friday, 14 September 2012"," $883,569 ",0,67.21,3.717,226.1615981,5.401,
9,"14, Sep, 12","Friday, 14 September 2012"," $523,427 ",0,73.55,3.717,226.3567545,5.277,
10,"14, Sep, 12","Friday, 14 September 2012"," $1,640,169 ",0,78.47,3.966,130.9776667,7.17,
11,"14, Sep, 12","Friday, 14 September 2012"," $1,267,675 ",0,79.61,3.717,226.1122067,6.334,
12,"14, Sep, 12","Friday, 14 September 2012"," $885,892 ",0,83.64,4.133,130.9776667,10.926,
13,"14, Sep, 12","Friday, 14 September 2012"," $1,919,917 ",0,68.55,3.749,130.9776667,5.765,
14,"14, Sep, 12","Friday, 14 September 2012"," $1,554,794 ",0,67.87,3.948,191.69985,8.684,
15,"14, Sep, 12","Friday, 14 September 2012"," $527,510 ",0,65.44,4.088,138.5673,8.193,
16,"14, Sep, 12","Friday, 14 September 2012"," $526,525 ",0,56.69,3.659,198.1267184,6.061,
17,"14, Sep, 12","Friday, 14 September 2012"," $1,071,040 ",0,59.64,3.749,130.9776667,5.936,
18,"14, Sep, 12","Friday, 14 September 2012"," $960,476 ",0,64.45,3.988,138.5673,8.535,
19,"14, Sep, 12","Friday, 14 September 2012"," $1,370,653 ",0,65.08,4.088,138.5673,8.193,
20,"14, Sep, 12","Friday, 14 September 2012"," $2,047,950 ",0,64.84,3.948,215.3583757,7.28,
21,"14, Sep, 12","Friday, 14 September 2012"," $628,495 ",0,76.1,3.717,222.2174395,6.565,
22,"14, Sep, 12","Friday, 14 September 2012"," $918,049 ",0,66.42,3.988,142.5938833,7.753,
23,"14, Sep, 12","Friday, 14 September 2012"," $1,279,042 ",0,61.37,3.988,138.5673,4.156,
24,"14, Sep, 12","Friday, 14 September 2012"," $1,242,910 ",0,64.28,4.088,138.5673,8.953,
25,"14, Sep, 12","Friday, 14 September 2012"," $657,242 ",0,60.9,3.948,215.3583757,7.28,
26,"14, Sep, 12","Friday, 14 September 2012"," $986,132 ",0,57.69,3.988,138.5673,7.405,
27,"14, Sep, 12","Friday, 14 September 2012"," $1,519,605 ",0,68.72,4.088,142.5938833,8.239,
28,"14, Sep, 12","Friday, 14 September 2012"," $1,124,661 ",0,83.64,4.133,130.9776667,10.926,
29,"14, Sep, 12","Friday, 14 September 2012"," $475,127 ",0,66.42,3.988,138.5673,9.419,
30,"14, Sep, 12","Friday, 14 September 2012"," $437,773 ",0,76.1,3.717,222.2174395,6.565,
31,"14, Sep, 12","Friday, 14 September 2012"," $1,327,705 ",0,76.1,3.717,222.2174395,6.565,
32,"14, Sep, 12","Friday, 14 September 2012"," $1,156,377 ",0,64.05,3.659,198.1267184,7.872,
33,"14, Sep, 12","Friday, 14 September 2012"," $277,418 ",0,83.4,3.966,130.9776667,7.147,
34,"14, Sep, 12","Friday, 14 September 2012"," $955,212 ",0,64.28,3.706,130.9776667,9.285,
35,"14, Sep, 12","Friday, 14 September 2012"," $821,569 ",0,68.72,3.948,142.5938833,8.839,
36,"14, Sep, 12","Friday, 14 September 2012"," $301,894 ",0,78.16,3.692,221.2601207,6.623,
37,"14, Sep, 12","Friday, 14 September 2012"," $514,652 ",0,78.16,3.717,221.2601207,6.623,
38,"14, Sep, 12","Friday, 14 September 2012"," $430,944 ",0,83.64,4.133,130.9776667,10.926,
39,"14, Sep, 12","Friday, 14 September 2012"," $1,447,614 ",0,76.71,3.717,221.2601207,6.623,
40,"14, Sep, 12","Friday, 14 September 2012"," $901,710 ",0,59.38,3.988,138.5673,4.156,
41,"14, Sep, 12","Friday, 14 September 2012"," $1,306,644 ",0,59.39,3.659,198.1267184,6.432,
42,"14, Sep, 12","Friday, 14 September 2012"," $586,738 ",0,78.47,3.966,130.9776667,7.17,
43,"14, Sep, 12","Friday, 14 September 2012"," $625,197 ",0,73.03,3.717,213.9332167,9.285,
44,"14, Sep, 12","Friday, 14 September 2012"," $347,727 ",0,68.55,3.749,130.9776667,5.407,
45,"14, Sep, 12","Friday, 14 September 2012"," $702,238 ",0,67.87,3.948,191.69985,8.684,
1,"07, Sep, 12","Friday, 7 September 2012"," $1,661,767 ",1,83.96,3.73,222.4390153,6.908,
2,"07, Sep, 12","Friday, 7 September 2012"," $1,898,777 ",1,87.65,3.73,222.0747635,6.565,
3,"07, Sep, 12","Friday, 7 September 2012"," $408,230 ",1,84.99,3.73,225.9660263,6.334,
4,"07, Sep, 12","Friday, 7 September 2012"," $2,125,105 ",1,82.09,3.709,130.9325484,4.077,
5,"07, Sep, 12","Friday, 7 September 2012"," $350,649 ",1,86.3,3.73,223.0298805,5.603,
6,"07, Sep, 12","Friday, 7 September 2012"," $1,608,077 ",1,86.33,3.73,224.0560076,5.668,
7,"07, Sep, 12","Friday, 7 September 2012"," $597,877 ",1,57.84,3.596,198.0950484,7.872,
8,"07, Sep, 12","Friday, 7 September 2012"," $932,160 ",1,80.87,3.73,226.0153733,5.401,
9,"07, Sep, 12","Friday, 7 September 2012"," $565,812 ",1,87.93,3.73,226.2103541,5.277,
10,"07, Sep, 12","Friday, 7 September 2012"," $1,708,283 ",1,83.07,4.124,130.9325484,7.17,
11,"07, Sep, 12","Friday, 7 September 2012"," $1,304,584 ",1,85.17,3.73,225.9660263,6.334,
12,"07, Sep, 12","Friday, 7 September 2012"," $955,146 ",1,88.52,4.124,130.9325484,10.926,
13,"07, Sep, 12","Friday, 7 September 2012"," $2,165,796 ",1,70.65,3.689,130.9325484,5.765,
14,"07, Sep, 12","Friday, 7 September 2012"," $1,904,512 ",1,75.7,3.911,191.5776756,8.684,
15,"07, Sep, 12","Friday, 7 September 2012"," $587,260 ",1,71.61,4.076,138.4729355,8.193,
16,"07, Sep, 12","Friday, 7 September 2012"," $537,139 ",1,60.09,3.596,198.0950484,6.061,
17,"07, Sep, 12","Friday, 7 September 2012"," $1,255,633 ",1,61.99,3.689,130.9325484,5.936,
18,"07, Sep, 12","Friday, 7 September 2012"," $1,083,521 ",1,71.85,3.921,138.4729355,8.535,
19,"07, Sep, 12","Friday, 7 September 2012"," $1,497,074 ",1,72.2,4.076,138.4729355,8.193,
20,"07, Sep, 12","Friday, 7 September 2012"," $2,080,529 ",1,76.36,3.911,215.2189573,7.28,
21,"07, Sep, 12","Friday, 7 September 2012"," $642,827 ",1,88.4,3.73,222.0747635,6.565,
22,"07, Sep, 12","Friday, 7 September 2012"," $996,629 ",1,73.3,3.921,142.500303,7.753,
23,"07, Sep, 12","Friday, 7 September 2012"," $1,427,162 ",1,66.74,3.921,138.4729355,4.156,
24,"07, Sep, 12","Friday, 7 September 2012"," $1,477,135 ",1,72.81,4.076,138.4729355,8.953,
25,"07, Sep, 12","Friday, 7 September 2012"," $671,483 ",1,72.79,3.911,215.2189573,7.28,
26,"07, Sep, 12","Friday, 7 September 2012"," $1,081,874 ",1,61.58,3.921,138.4729355,7.405,
27,"07, Sep, 12","Friday, 7 September 2012"," $1,840,955 ",1,76,4.076,142.500303,8.239,
28,"07, Sep, 12","Friday, 7 September 2012"," $1,469,694 ",1,88.52,4.124,130.9325484,10.926,
29,"07, Sep, 12","Friday, 7 September 2012"," $540,812 ",1,73.3,3.921,138.4729355,9.419,
30,"07, Sep, 12","Friday, 7 September 2012"," $433,566 ",1,88.4,3.73,222.0747635,6.565,
31,"07, Sep, 12","Friday, 7 September 2012"," $1,358,112 ",1,88.4,3.73,222.0747635,6.565,
32,"07, Sep, 12","Friday, 7 September 2012"," $1,126,686 ",1,72.56,3.596,198.0950484,7.872,
33,"07, Sep, 12","Friday, 7 September 2012"," $286,429 ",1,92.02,4.124,130.9325484,7.147,
34,"07, Sep, 12","Friday, 7 September 2012"," $976,416 ",1,78.26,3.709,130.9325484,9.285,
35,"07, Sep, 12","Friday, 7 September 2012"," $984,833 ",1,76,3.911,142.500303,8.839,
36,"07, Sep, 12","Friday, 7 September 2012"," $293,729 ",1,84.19,3.697,221.1181142,6.623,
37,"07, Sep, 12","Friday, 7 September 2012"," $526,838 ",1,84.19,3.73,221.1181142,6.623,
38,"07, Sep, 12","Friday, 7 September 2012"," $490,275 ",1,88.52,4.124,130.9325484,10.926,
39,"07, Sep, 12","Friday, 7 September 2012"," $1,609,812 ",1,83.71,3.73,221.1181142,6.623,
40,"07, Sep, 12","Friday, 7 September 2012"," $1,088,248 ",1,65.06,3.921,138.4729355,4.156,
41,"07, Sep, 12","Friday, 7 September 2012"," $1,392,144 ",1,67.41,3.596,198.0950484,6.432,
42,"07, Sep, 12","Friday, 7 September 2012"," $617,405 ",1,83.07,4.124,130.9325484,7.17,
43,"07, Sep, 12","Friday, 7 September 2012"," $663,814 ",1,84.99,3.73,213.7990991,9.285,
44,"07, Sep, 12","Friday, 7 September 2012"," $338,737 ",1,70.65,3.689,130.9325484,5.407,
45,"07, Sep, 12","Friday, 7 September 2012"," $766,513 ",1,75.7,3.911,191.5776756,8.684,
1,"31, Aug, 12","Friday, 31 August 2012"," $1,582,083 ",0,80.49,3.638,222.3054805,6.908,
2,"31, Aug, 12","Friday, 31 August 2012"," $1,947,083 ",0,82.64,3.638,221.9415576,6.565,
3,"31, Aug, 12","Friday, 31 August 2012"," $408,839 ",0,85.18,3.638,225.8293063,6.334,
4,"31, Aug, 12","Friday, 31 August 2012"," $2,081,181 ",0,76.47,3.646,130.8853548,4.077,
5,"31, Aug, 12","Friday, 31 August 2012"," $344,642 ",0,84.25,3.638,222.8958121,5.603,
6,"31, Aug, 12","Friday, 31 August 2012"," $1,577,440 ",0,83.58,3.638,223.9210125,5.668,
7,"31, Aug, 12","Friday, 31 August 2012"," $586,467 ",0,60.46,3.556,198.0967341,7.872,
8,"31, Aug, 12","Friday, 31 August 2012"," $976,138 ",0,75.33,3.638,225.8786088,5.401,
9,"31, Aug, 12","Friday, 31 August 2012"," $576,879 ",0,80.71,3.638,226.0734135,5.277,
10,"31, Aug, 12","Friday, 31 August 2012"," $1,650,286 ",0,86.97,3.886,130.8853548,7.17,
11,"31, Aug, 12","Friday, 31 August 2012"," $1,372,872 ",0,86.49,3.638,225.8293063,6.334,
12,"31, Aug, 12","Friday, 31 August 2012"," $1,061,943 ",0,89.78,4.093,130.8853548,10.926,
13,"31, Aug, 12","Friday, 31 August 2012"," $2,073,855 ",0,79.18,3.624,130.8853548,5.765,
14,"31, Aug, 12","Friday, 31 August 2012"," $1,613,342 ",0,75.09,3.867,191.461281,8.684,
15,"31, Aug, 12","Friday, 31 August 2012"," $610,185 ",0,71.42,4.026,138.3771935,8.193,
16,"31, Aug, 12","Friday, 31 August 2012"," $551,837 ",0,64.19,3.556,198.0967341,6.061,
17,"31, Aug, 12","Friday, 31 August 2012"," $865,924 ",0,68.07,3.624,130.8853548,5.936,
18,"31, Aug, 12","Friday, 31 August 2012"," $1,117,097 ",0,70.09,3.884,138.3771935,8.535,
19,"31, Aug, 12","Friday, 31 August 2012"," $1,542,720 ",0,71.85,4.026,138.3771935,8.193,
20,"31, Aug, 12","Friday, 31 August 2012"," $2,062,482 ",0,72.66,3.867,215.0878309,7.28,
21,"31, Aug, 12","Friday, 31 August 2012"," $763,868 ",0,83.58,3.638,221.9415576,6.565,
22,"31, Aug, 12","Friday, 31 August 2012"," $1,022,271 ",0,71.93,3.884,142.4054482,7.753,
23,"31, Aug, 12","Friday, 31 August 2012"," $1,577,469 ",0,68.34,3.884,138.3771935,4.156,
24,"31, Aug, 12","Friday, 31 August 2012"," $1,344,559 ",0,71.18,4.026,138.3771935,8.953,
25,"31, Aug, 12","Friday, 31 August 2012"," $714,829 ",0,68.55,3.867,215.0878309,7.28,
26,"31, Aug, 12","Friday, 31 August 2012"," $1,053,496 ",0,63.69,3.884,138.3771935,7.405,
27,"31, Aug, 12","Friday, 31 August 2012"," $1,731,935 ",0,75,4.026,142.4054482,8.239,
28,"31, Aug, 12","Friday, 31 August 2012"," $1,227,119 ",0,89.78,4.093,130.8853548,10.926,
29,"31, Aug, 12","Friday, 31 August 2012"," $545,845 ",0,71.93,3.884,138.3771935,9.419,
30,"31, Aug, 12","Friday, 31 August 2012"," $439,133 ",0,83.58,3.638,221.9415576,6.565,
31,"31, Aug, 12","Friday, 31 August 2012"," $1,373,651 ",0,83.58,3.638,221.9415576,6.565,
32,"31, Aug, 12","Friday, 31 August 2012"," $1,183,979 ",0,76.12,3.556,198.0967341,7.872,
33,"31, Aug, 12","Friday, 31 August 2012"," $237,130 ",0,94.55,3.886,130.8853548,7.147,
34,"31, Aug, 12","Friday, 31 August 2012"," $933,488 ",0,75.89,3.646,130.8853548,9.285,
35,"31, Aug, 12","Friday, 31 August 2012"," $931,279 ",0,75,3.867,142.4054482,8.839,
36,"31, Aug, 12","Friday, 31 August 2012"," $282,647 ",0,84.79,3.608,220.9853964,6.623,
37,"31, Aug, 12","Friday, 31 August 2012"," $538,344 ",0,84.79,3.638,220.9853964,6.623,
38,"31, Aug, 12","Friday, 31 August 2012"," $424,905 ",0,89.78,4.093,130.8853548,10.926,
39,"31, Aug, 12","Friday, 31 August 2012"," $1,710,924 ",0,83.72,3.638,220.9853964,6.623,
40,"31, Aug, 12","Friday, 31 August 2012"," $987,265 ",0,66.11,3.884,138.3771935,4.156,
41,"31, Aug, 12","Friday, 31 August 2012"," $1,360,518 ",0,71.56,3.556,198.0967341,6.432,
42,"31, Aug, 12","Friday, 31 August 2012"," $504,761 ",0,86.97,3.886,130.8853548,7.17,
43,"31, Aug, 12","Friday, 31 August 2012"," $593,141 ",0,81.12,3.638,213.6736313,9.285,
44,"31, Aug, 12","Friday, 31 August 2012"," $339,491 ",0,79.18,3.624,130.8853548,5.407,
45,"31, Aug, 12","Friday, 31 August 2012"," $734,298 ",0,75.09,3.867,191.461281,8.684,
1,"24, Aug, 12","Friday, 24 August 2012"," $1,494,122 ",0,77.66,3.62,222.1719457,6.908,
2,"24, Aug, 12","Friday, 24 August 2012"," $1,876,788 ",0,76.91,3.62,221.8083518,6.565,
3,"24, Aug, 12","Friday, 24 August 2012"," $412,450 ",0,83.01,3.62,225.6925864,6.334,
4,"24, Aug, 12","Friday, 24 August 2012"," $2,125,242 ",0,75.76,3.61,130.8381613,4.077,
5,"24, Aug, 12","Friday, 24 August 2012"," $320,831 ",0,79.45,3.62,222.7617437,5.603,
6,"24, Aug, 12","Friday, 24 August 2012"," $1,501,095 ",0,79.03,3.62,223.7860175,5.668,
7,"24, Aug, 12","Friday, 24 August 2012"," $609,099 ",0,59.27,3.558,198.0984199,7.872,
8,"24, Aug, 12","Friday, 24 August 2012"," $936,374 ",0,73.77,3.62,225.7418442,5.401,
9,"24, Aug, 12","Friday, 24 August 2012"," $572,888 ",0,77.9,3.62,225.9364729,5.277,
10,"24, Aug, 12","Friday, 24 August 2012"," $1,764,984 ",0,82.5,4.055,130.8381613,7.17,
11,"24, Aug, 12","Friday, 24 August 2012"," $1,409,516 ",0,83.17,3.62,225.6925864,6.334,
12,"24, Aug, 12","Friday, 24 August 2012"," $1,048,101 ",0,85.32,4.055,130.8381613,10.926,
13,"24, Aug, 12","Friday, 24 August 2012"," $2,059,458 ",0,77.37,3.582,130.8381613,5.765,
14,"24, Aug, 12","Friday, 24 August 2012"," $1,621,841 ",0,72.62,3.834,191.3448865,8.684,
15,"24, Aug, 12","Friday, 24 August 2012"," $606,211 ",0,66.98,3.997,138.2814516,8.193,
16,"24, Aug, 12","Friday, 24 August 2012"," $551,152 ",0,61.44,3.558,198.0984199,6.061,
17,"24, Aug, 12","Friday, 24 August 2012"," $924,300 ",0,68.89,3.582,130.8381613,5.936,
18,"24, Aug, 12","Friday, 24 August 2012"," $1,145,841 ",0,68.52,3.874,138.2814516,8.535,
19,"24, Aug, 12","Friday, 24 August 2012"," $1,544,653 ",0,66.66,3.997,138.2814516,8.193,
20,"24, Aug, 12","Friday, 24 August 2012"," $2,005,341 ",0,68.27,3.834,214.9567044,7.28,
21,"24, Aug, 12","Friday, 24 August 2012"," $802,004 ",0,77.72,3.62,221.8083518,6.565,
22,"24, Aug, 12","Friday, 24 August 2012"," $1,060,907 ",0,70.42,3.874,142.3105933,7.753,
23,"24, Aug, 12","Friday, 24 August 2012"," $1,702,221 ",0,64.63,3.874,138.2814516,4.156,
24,"24, Aug, 12","Friday, 24 August 2012"," $1,303,727 ",0,68.13,3.997,138.2814516,8.953,
25,"24, Aug, 12","Friday, 24 August 2012"," $756,528 ",0,64.53,3.834,214.9567044,7.28,
26,"24, Aug, 12","Friday, 24 August 2012"," $1,022,704 ",0,62.08,3.874,138.2814516,7.405,
27,"24, Aug, 12","Friday, 24 August 2012"," $1,780,443 ",0,72.93,3.997,142.3105933,8.239,
28,"24, Aug, 12","Friday, 24 August 2012"," $1,199,310 ",0,85.32,4.055,130.8381613,10.926,
29,"24, Aug, 12","Friday, 24 August 2012"," $615,026 ",0,70.42,3.874,138.2814516,9.419,
30,"24, Aug, 12","Friday, 24 August 2012"," $425,297 ",0,77.72,3.62,221.8083518,6.565,
31,"24, Aug, 12","Friday, 24 August 2012"," $1,379,783 ",0,77.72,3.62,221.8083518,6.565,
32,"24, Aug, 12","Friday, 24 August 2012"," $1,272,809 ",0,70.12,3.558,198.0984199,7.872,
33,"24, Aug, 12","Friday, 24 August 2012"," $247,673 ",0,89.62,4.055,130.8381613,7.147,
34,"24, Aug, 12","Friday, 24 August 2012"," $926,250 ",0,72.44,3.61,130.8381613,9.285,
35,"24, Aug, 12","Friday, 24 August 2012"," $895,275 ",0,72.93,3.834,142.3105933,8.839,
36,"24, Aug, 12","Friday, 24 August 2012"," $282,546 ",0,81.26,3.574,220.8526787,6.623,
37,"24, Aug, 12","Friday, 24 August 2012"," $522,665 ",0,81.26,3.62,220.8526787,6.623,
38,"24, Aug, 12","Friday, 24 August 2012"," $397,428 ",0,85.32,4.055,130.8381613,10.926,
39,"24, Aug, 12","Friday, 24 August 2012"," $1,724,670 ",0,80.49,3.62,220.8526787,6.623,
40,"24, Aug, 12","Friday, 24 August 2012"," $945,318 ",0,63.91,3.874,138.2814516,4.156,
41,"24, Aug, 12","Friday, 24 August 2012"," $1,464,463 ",0,69.07,3.558,198.0984199,6.432,
42,"24, Aug, 12","Friday, 24 August 2012"," $535,537 ",0,82.5,4.055,130.8381613,7.17,
43,"24, Aug, 12","Friday, 24 August 2012"," $598,235 ",0,81.65,3.62,213.5481636,9.285,
44,"24, Aug, 12","Friday, 24 August 2012"," $337,986 ",0,77.37,3.582,130.8381613,5.407,
45,"24, Aug, 12","Friday, 24 August 2012"," $718,232 ",0,72.62,3.834,191.3448865,8.684,
1,"17, Aug, 12","Friday, 17 August 2012"," $1,597,868 ",0,84.85,3.571,222.0384109,6.908,
2,"17, Aug, 12","Friday, 17 August 2012"," $1,928,016 ",0,84.79,3.571,221.6751459,6.565,
3,"17, Aug, 12","Friday, 17 August 2012"," $394,919 ",0,87.36,3.571,225.5558664,6.334,
4,"17, Aug, 12","Friday, 17 August 2012"," $2,283,540 ",0,81.41,3.552,130.7909677,4.077,
5,"17, Aug, 12","Friday, 17 August 2012"," $314,014 ",0,87.52,3.571,222.6276753,5.603,
6,"17, Aug, 12","Friday, 17 August 2012"," $1,543,050 ",0,87.53,3.571,223.6510224,5.668,
7,"17, Aug, 12","Friday, 17 August 2012"," $642,450 ",0,59.66,3.545,198.1001057,7.872,
8,"17, Aug, 12","Friday, 17 August 2012"," $896,613 ",0,81.21,3.571,225.6050797,5.401,
9,"17, Aug, 12","Friday, 17 August 2012"," $535,153 ",0,86.37,3.571,225.7995323,5.277,
10,"17, Aug, 12","Friday, 17 August 2012"," $1,827,797 ",0,88.83,4.002,130.7909677,7.17,
11,"17, Aug, 12","Friday, 17 August 2012"," $1,421,307 ",0,87.73,3.571,225.5558664,6.334,
12,"17, Aug, 12","Friday, 17 August 2012"," $1,005,003 ",0,94.87,4.002,130.7909677,10.926,
13,"17, Aug, 12","Friday, 17 August 2012"," $2,095,769 ",0,79.4,3.545,130.7909677,5.765,
14,"17, Aug, 12","Friday, 17 August 2012"," $1,660,433 ",0,75.71,3.807,191.2284919,8.684,
15,"17, Aug, 12","Friday, 17 August 2012"," $579,738 ",0,70.29,3.963,138.1857097,8.193,
16,"17, Aug, 12","Friday, 17 August 2012"," $521,897 ",0,62.07,3.545,198.1001057,6.061,
17,"17, Aug, 12","Friday, 17 August 2012"," $844,928 ",0,70.98,3.545,130.7909677,5.936,
18,"17, Aug, 12","Friday, 17 August 2012"," $1,048,134 ",0,73.25,3.84,138.1857097,8.535,
19,"17, Aug, 12","Friday, 17 August 2012"," $1,375,101 ",0,69.83,3.963,138.1857097,8.193,
20,"17, Aug, 12","Friday, 17 August 2012"," $2,045,061 ",0,69.57,3.807,214.825578,7.28,
21,"17, Aug, 12","Friday, 17 August 2012"," $751,964 ",0,85.55,3.571,221.6751459,6.565,
22,"17, Aug, 12","Friday, 17 August 2012"," $981,273 ",0,74.92,3.84,142.2157385,7.753,
23,"17, Aug, 12","Friday, 17 August 2012"," $1,510,131 ",0,69.97,3.84,138.1857097,4.156,
24,"17, Aug, 12","Friday, 17 August 2012"," $1,397,971 ",0,72.87,3.963,138.1857097,8.953,
25,"17, Aug, 12","Friday, 17 August 2012"," $728,468 ",0,66.99,3.807,214.825578,7.28,
26,"17, Aug, 12","Friday, 17 August 2012"," $1,068,293 ",0,65.54,3.84,138.1857097,7.405,
27,"17, Aug, 12","Friday, 17 August 2012"," $1,735,340 ",0,76.51,3.963,142.2157385,8.239,
28,"17, Aug, 12","Friday, 17 August 2012"," $1,184,198 ",0,94.87,4.002,130.7909677,10.926,
29,"17, Aug, 12","Friday, 17 August 2012"," $416,882 ",0,74.92,3.84,138.1857097,9.419,
30,"17, Aug, 12","Friday, 17 August 2012"," $423,351 ",0,85.55,3.571,221.6751459,6.565,
31,"17, Aug, 12","Friday, 17 August 2012"," $1,410,182 ",0,85.55,3.571,221.6751459,6.565,
32,"17, Aug, 12","Friday, 17 August 2012"," $1,261,306 ",0,70.75,3.545,198.1001057,7.872,
33,"17, Aug, 12","Friday, 17 August 2012"," $270,098 ",0,96.79,4.002,130.7909677,7.147,
34,"17, Aug, 12","Friday, 17 August 2012"," $1,013,821 ",0,77.78,3.552,130.7909677,9.285,
35,"17, Aug, 12","Friday, 17 August 2012"," $887,979 ",0,76.51,3.807,142.2157385,8.839,
36,"17, Aug, 12","Friday, 17 August 2012"," $314,607 ",0,85.89,3.571,220.7199609,6.623,
37,"17, Aug, 12","Friday, 17 August 2012"," $509,634 ",0,85.89,3.571,220.7199609,6.623,
38,"17, Aug, 12","Friday, 17 August 2012"," $411,866 ",0,94.87,4.002,130.7909677,10.926,
39,"17, Aug, 12","Friday, 17 August 2012"," $1,720,222 ",0,84.72,3.571,220.7199609,6.623,
40,"17, Aug, 12","Friday, 17 August 2012"," $969,387 ",0,69.41,3.84,138.1857097,4.156,
41,"17, Aug, 12","Friday, 17 August 2012"," $1,560,590 ",0,65.77,3.545,198.1001057,6.432,
42,"17, Aug, 12","Friday, 17 August 2012"," $575,998 ",0,88.83,4.002,130.7909677,7.17,
43,"17, Aug, 12","Friday, 17 August 2012"," $640,211 ",0,85.66,3.571,213.4226959,9.285,
44,"17, Aug, 12","Friday, 17 August 2012"," $327,390 ",0,79.4,3.545,130.7909677,5.407,
45,"17, Aug, 12","Friday, 17 August 2012"," $722,497 ",0,75.71,3.807,191.2284919,8.684,
1,"10, Aug, 12","Friday, 10 August 2012"," $1,592,410 ",0,85.05,3.494,221.9584329,6.908,
2,"10, Aug, 12","Friday, 10 August 2012"," $1,866,720 ",0,88.55,3.494,221.5954138,6.565,
3,"10, Aug, 12","Friday, 10 August 2012"," $391,812 ",0,85.85,3.494,225.4735085,6.334,
